collision_index,vehicle_reference,vehicle_type,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,sex_of_driver,age_band_of_driver
65897,2,9,18,-1,-1,2,7
65898,1,9,18,7,3,2,9
65899,2,11,18,7,3,1,5
65900,1,1,18,2,6,1,3
65901,2,9,18,4,8,1,7
65902,1,9,18,5,1,1,-1
65903,2,9,9,5,1,2,5
65904,1,90,9,2,6,1,4
65905,2,9,18,6,2,1,7
65906,1,9,18,1,5,1,11
65907,1,9,5,7,3,1,5
65908,1,9,18,1,1,2,11
65909,2,9,2,0,0,3,-1
65910,3,9,2,0,0,3,5
65911,4,9,18,5,1,1,11
65912,1,19,7,6,2,2,8
65913,1,9,17,3,7,1,9
65914,2,9,16,7,3,2,7
65915,1,9,18,1,5,1,8
65916,1,9,18,7,3,1,5
65917,2,9,18,1,5,2,8
65918,1,9,2,7,3,1,7
65919,2,9,18,8,3,1,8
65920,1,9,18,1,5,1,7
65921,2,9,2,0,0,3,-1
65922,1,9,18,4,8,1,7
65923,2,9,3,4,8,1,8
65924,1,9,18,3,8,1,10
65925,2,1,18,3,7,2,4
65926,1,21,11,5,1,1,8
65927,2,9,18,5,1,2,9
65928,1,9,18,4,6,2,4
65929,2,9,4,4,6,2,7
65930,1,9,18,6,2,3,-1
65931,2,9,18,6,2,2,6
65932,3,9,18,6,2,1,-1
65933,1,2,14,3,3,1,3
65934,2,19,9,7,5,1,7
65935,1,9,5,8,1,2,4
65936,2,5,18,2,6,1,8
65937,1,9,18,7,3,3,4
65938,1,9,4,6,6,2,11
65939,2,9,4,6,6,1,6
65940,3,9,4,6,6,2,8
65941,4,9,4,6,6,2,11
65942,1,9,18,3,7,1,-1
65943,1,9,18,7,3,3,-1
65944,2,9,18,7,3,1,4
65945,1,9,7,3,1,2,8
65946,2,9,13,1,3,2,4
65947,1,9,5,5,3,1,4
65948,2,9,2,0,0,3,-1
65949,3,9,2,0,0,3,-1
65950,1,9,9,1,1,1,7
65951,2,9,15,3,7,2,8
65952,1,9,18,5,1,1,4
65953,2,9,2,0,0,3,-1
65954,1,9,18,4,8,1,4
65955,2,9,18,8,4,1,7
65956,1,9,5,1,5,2,7
65957,2,9,5,1,5,1,6
65958,1,9,18,2,6,2,5
65959,1,8,9,8,5,1,9
65960,1,9,5,1,5,2,11
65961,2,9,18,5,1,1,5
65962,1,9,3,6,2,3,-1
65963,1,9,18,1,5,1,6
65964,2,9,18,1,5,1,10
65965,1,9,18,3,7,1,7
65966,2,9,2,0,0,1,9
65967,3,21,18,3,7,1,7
65968,1,9,18,8,4,2,6
65969,2,9,8,2,5,1,6
65970,1,9,18,7,3,1,4
65971,1,9,18,1,5,1,6
65972,1,98,18,2,6,3,-1
65973,2,9,18,2,6,2,6
65974,1,9,18,7,3,1,9
65975,2,90,18,7,3,2,-1
65976,1,9,18,2,3,2,7
65977,1,9,18,2,6,2,10
65978,2,1,18,2,6,2,8
65979,1,9,18,1,5,2,6
65980,2,9,4,1,5,2,6
65981,1,19,18,3,7,3,-1
65982,1,19,1,-1,-1,1,7
65983,1,9,18,3,7,3,-1
65984,2,1,18,1,5,1,4
65985,1,9,18,-1,-1,3,-1
65986,2,9,18,-1,-1,1,4
65987,1,9,18,5,1,1,8
65988,2,9,2,0,0,3,-1
65989,1,19,7,7,1,1,9
65990,1,9,18,3,7,1,8
65991,1,9,9,5,7,1,4
65992,1,9,18,4,2,1,5
65993,2,9,18,2,4,1,7
65994,1,9,18,7,3,2,4
65995,1,9,18,-1,-1,2,-1
65996,1,8,1,1,5,1,-1
65997,1,9,18,5,1,3,-1
65998,2,9,18,5,1,2,5
65999,1,19,18,7,3,3,-1
66000,1,19,18,2,6,3,-1
66001,1,9,18,7,3,1,6
66002,2,9,2,0,0,3,-1
66003,1,9,18,3,1,2,10
66004,1,19,7,5,8,1,-1
66005,1,9,5,3,7,1,11
66006,2,1,5,5,1,2,10
66007,1,9,18,1,5,1,11
66008,1,97,13,7,4,1,4
66009,2,9,5,8,1,2,4
66010,1,9,18,5,2,1,6
66011,2,9,18,5,2,2,6
66012,1,9,4,7,3,1,6
66013,2,9,4,7,3,2,7
66014,1,9,18,8,8,3,-1
66015,2,9,18,8,8,1,5
66016,1,9,18,1,5,3,-1
66017,2,9,8,1,5,2,5
66018,1,9,18,5,8,1,11
66019,2,9,18,5,8,1,5
66020,1,9,11,8,4,1,7
66021,2,9,2,8,4,1,5
66022,1,9,9,5,3,1,10
66023,2,9,18,3,7,1,5
66024,3,9,18,7,3,1,9
66025,1,9,9,7,5,2,10
66026,2,19,18,6,6,1,5
66027,1,3,18,5,1,1,4
66028,2,9,4,5,1,2,6
66029,1,9,5,3,7,2,-1
66030,2,9,18,1,5,1,6
66031,1,9,18,5,1,1,6
66032,2,9,18,5,1,1,9
66033,1,9,18,7,3,1,-1
66034,2,9,18,7,3,1,4
66035,3,9,18,7,3,2,-1
66036,1,9,18,3,7,1,-1
66037,1,97,18,4,6,1,7
66038,2,9,18,2,6,1,6
66039,3,9,2,8,4,1,5
66040,4,9,2,0,0,3,-1
66041,1,9,18,2,6,2,11
66042,2,9,2,0,0,2,9
66043,1,9,18,4,8,2,7
66044,2,9,4,4,8,2,5
66045,3,9,4,6,2,1,4
66046,4,9,18,2,6,1,5
66047,1,9,5,5,1,2,6
66048,2,9,18,3,7,2,4
66049,1,98,3,4,8,1,9
66050,2,9,8,4,8,1,10
66051,1,9,18,7,3,1,7
66052,2,9,4,5,5,2,5
66053,3,9,4,7,7,2,7
66054,4,98,4,5,5,1,8
66055,1,9,18,3,7,1,6
66056,2,9,2,0,0,3,-1
66057,3,9,2,0,0,3,-1
66058,4,9,2,0,0,3,-1
66059,5,9,2,0,0,3,-1
66060,6,9,2,0,0,3,-1
66061,7,9,2,0,0,3,-1
66062,8,9,18,3,7,1,6
66063,1,9,18,4,8,2,7
66064,1,9,4,3,7,1,6
66065,2,9,5,3,7,1,7
66066,1,21,18,1,5,1,6
66067,2,9,10,3,1,2,7
66068,1,9,9,3,1,2,7
66069,2,1,18,1,5,2,7
66070,1,19,18,-1,-1,2,8
66071,2,9,18,-1,-1,2,8
66072,1,9,18,3,7,1,9
66073,1,9,9,3,7,1,5
66074,2,3,18,3,7,1,4
66075,1,9,9,3,7,1,11
66076,2,9,18,7,3,2,8
66077,1,9,18,5,1,2,7
66078,2,9,18,1,5,1,8
66079,1,9,15,3,7,1,11
66080,2,9,2,3,7,3,-1
66081,1,5,18,7,3,1,8
66082,2,98,3,7,3,1,9
66083,3,9,2,0,0,3,-1
66084,1,9,3,4,4,2,6
66085,1,3,15,4,8,1,5
66086,2,8,5,4,8,1,6
66087,1,9,4,1,5,2,10
66088,1,4,17,4,2,1,8
66089,1,19,18,5,1,1,8
66090,2,9,18,1,4,1,9
66091,1,9,18,7,3,1,6
66092,1,9,4,3,7,1,7
66093,2,9,4,3,7,2,9
66094,1,9,18,4,3,1,10
66095,2,9,18,1,7,1,4
66096,1,98,18,6,1,1,6
66097,2,9,9,7,5,1,5
66098,1,19,18,7,3,3,-1
66099,1,9,18,1,5,1,8
66100,1,9,4,6,1,1,-1
66101,2,9,4,6,1,1,7
66102,1,9,18,3,7,3,-1
66103,2,9,18,3,1,1,6
66104,1,19,1,-1,-1,3,-1
66105,2,3,5,-1,-1,1,5
66106,1,3,9,1,7,1,4
66107,2,9,18,5,1,1,10
66108,1,9,18,5,1,1,4
66109,2,9,5,7,4,2,8
66110,1,9,15,1,5,1,6
66111,2,9,9,3,7,2,8
66112,1,9,15,2,6,1,6
66113,2,9,9,2,6,1,8
66114,3,9,2,0,0,1,7
66115,1,9,18,1,5,1,9
66116,1,9,1,7,3,1,4
66117,2,9,2,0,0,2,6
66118,1,9,-1,-1,-1,3,-1
66119,2,22,18,1,5,2,8
66120,1,9,18,3,7,3,-1
66121,1,9,18,1,5,1,8
66122,2,9,4,5,1,2,8
66123,1,9,12,5,1,1,-1
66124,2,9,18,5,1,1,7
66125,1,9,10,1,5,2,10
66126,2,9,4,3,7,1,9
66127,1,9,16,6,2,1,8
66128,2,9,17,1,5,2,11
66129,1,19,12,4,8,3,4
66130,2,9,18,4,8,1,6
66131,3,9,18,4,8,1,4
66132,4,9,18,4,8,2,4
66133,5,9,18,4,8,2,5
66134,1,9,18,4,1,2,9
66135,1,9,18,3,7,1,7
66136,2,19,18,3,7,1,6
66137,1,21,18,6,2,3,-1
66138,2,9,18,6,2,2,8
66139,1,9,18,5,1,1,10
66140,2,9,3,5,1,1,8
66141,3,9,3,5,1,1,4
66142,1,9,18,3,7,1,7
66143,1,9,18,2,6,1,4
66144,2,9,2,0,0,2,9
66145,3,9,2,0,0,1,9
66146,1,11,18,4,6,1,8
66147,2,9,18,4,6,1,8
66148,3,9,3,4,6,1,6
66149,1,9,18,4,5,3,-1
66150,2,9,18,4,5,2,6
66151,1,9,18,4,6,2,8
66152,1,9,18,1,5,1,4
66153,2,9,18,1,5,1,5
66154,1,9,18,1,5,2,9
66155,1,21,12,7,3,1,9
66156,2,9,18,7,3,1,9
66157,1,19,14,5,1,1,9
66158,2,9,2,0,0,1,8
66159,1,19,1,1,5,1,8
66160,2,9,2,5,1,2,6
66161,1,9,17,7,7,2,8
66162,2,9,16,2,3,1,10
66163,1,3,18,1,5,1,4
66164,2,4,18,1,5,1,4
66165,3,9,18,1,5,1,8
66166,4,9,18,1,5,1,6
66167,1,9,-1,-1,-1,1,-1
66168,1,9,7,5,7,2,7
66169,1,9,5,4,8,1,11
66170,1,9,4,1,5,2,10
66171,2,9,2,0,0,2,9
66172,3,9,2,0,0,1,5
66173,4,9,2,0,0,1,9
66174,1,9,9,2,7,1,6
66175,2,4,18,8,4,1,6
66176,1,9,18,7,3,1,8
66177,2,9,3,7,3,2,7
66178,3,9,3,7,3,1,5
66179,4,9,3,7,3,1,7
66180,1,5,18,6,5,1,6
66181,2,17,9,4,3,1,4
66182,1,9,9,5,7,1,4
66183,2,9,18,7,3,1,8
66184,1,9,18,8,4,2,6
66185,1,9,18,8,4,1,4
66186,1,9,18,5,1,1,8
66187,2,9,2,1,1,1,9
66188,3,9,18,5,1,2,7
66189,1,21,18,5,1,1,9
66190,2,9,18,1,5,1,6
66191,1,9,18,6,3,2,6
66192,2,3,18,1,4,1,6
66193,1,9,18,4,8,1,8
66194,2,9,18,8,4,1,10
66195,1,9,18,8,4,3,-1
66196,2,9,18,8,4,1,6
66197,1,9,18,2,6,1,6
66198,2,9,2,0,0,3,-1
66199,3,90,2,0,0,3,-1
66200,4,9,2,0,0,3,-1
66201,5,17,2,0,0,3,-1
66202,6,9,2,0,0,3,-1
66203,1,97,13,6,2,3,-1
66204,2,9,18,6,2,2,-1
66205,1,19,18,7,3,3,-1
66206,1,9,18,4,8,1,9
66207,2,19,3,4,8,1,6
66208,3,90,3,4,8,1,8
66209,1,9,5,5,1,1,7
66210,2,9,18,3,7,1,8
66211,1,3,13,1,5,1,4
66212,2,19,9,3,7,2,9
66213,1,9,18,5,1,2,7
66214,1,9,7,7,2,2,11
66215,1,9,18,1,5,1,8
66216,2,9,10,5,1,1,6
66217,1,-1,11,3,7,3,11
66218,2,9,18,3,7,1,6
66219,1,9,18,6,2,1,7
66220,2,9,3,7,2,1,7
66221,1,9,5,3,7,2,7
66222,2,9,3,1,3,1,9
66223,1,19,18,2,6,1,6
66224,2,19,18,2,6,1,8
66225,1,9,7,-1,-1,2,11
66226,2,9,-1,-1,-1,2,7
66227,1,5,18,5,1,1,7
66228,2,9,18,5,1,2,6
66229,1,9,18,6,1,1,6
66230,2,98,-1,-1,-1,1,8
66231,1,9,9,7,5,2,9
66232,2,9,2,0,0,2,7
66233,3,9,2,0,0,1,6
66234,1,9,18,5,1,1,8
66235,2,9,4,5,1,1,7
66236,1,16,18,8,4,2,5
66237,1,9,14,7,3,1,7
66238,2,9,4,7,3,1,9
66239,1,9,4,3,7,1,7
66240,2,9,4,3,7,2,10
66241,1,9,18,3,7,2,8
66242,1,9,18,7,3,1,8
66243,2,9,18,7,3,2,8
66244,3,9,18,7,3,2,7
66245,1,9,1,7,3,1,-1
66246,1,9,17,5,2,2,7
66247,1,9,4,2,1,2,9
66248,2,9,18,2,1,2,6
66249,1,9,7,1,3,1,5
66250,2,9,9,3,1,2,8
66251,3,9,3,3,7,2,6
66252,1,3,18,7,3,1,5
66253,2,9,5,1,5,1,5
66254,1,9,18,2,6,2,7
66255,2,9,18,6,2,1,9
66256,3,9,18,6,2,1,6
66257,1,9,18,3,7,1,4
66258,2,9,9,7,5,1,4
66259,1,9,2,7,3,2,10
66260,2,1,15,7,3,1,9
66261,1,9,18,3,7,2,4
66262,2,9,2,0,0,3,-1
66263,3,9,2,0,0,3,-1
66264,1,9,5,5,1,1,4
66265,2,9,5,1,5,1,6
66266,1,9,18,2,8,1,6
66267,1,9,18,6,3,1,6
66268,2,9,4,3,3,2,7
66269,1,9,18,1,5,1,5
66270,2,9,18,2,6,1,8
66271,3,19,2,0,0,1,5
66272,1,9,18,8,8,2,10
66273,2,9,10,8,3,1,10
66274,1,9,18,4,3,2,7
66275,1,9,18,3,7,2,6
66276,2,9,3,3,7,1,6
66277,1,9,18,5,1,2,6
66278,1,9,18,2,3,1,4
66279,1,9,13,1,5,1,4
66280,2,9,18,1,5,1,7
66281,1,9,18,5,1,3,-1
66282,2,1,18,5,1,2,6
66283,1,9,18,4,6,1,10
66284,2,9,18,4,6,1,6
66285,1,9,7,3,7,2,9
66286,2,9,5,1,5,1,8
66287,1,9,18,8,2,2,5
66288,2,9,4,8,2,1,8
66289,1,9,18,5,8,2,10
66290,2,5,18,3,8,1,9
66291,1,9,18,7,5,1,4
66292,1,9,9,1,5,1,4
66293,1,9,18,5,1,3,-1
66294,2,9,18,5,1,1,8
66295,1,9,18,1,3,2,9
66296,1,9,6,8,4,1,9
66297,2,9,18,8,4,1,7
66298,3,9,2,0,0,3,-1
66299,1,9,4,3,7,1,6
66300,2,9,3,3,7,1,8
66301,1,3,14,4,8,1,4
66302,2,9,9,7,3,1,8
66303,1,9,18,3,7,2,7
66304,2,9,18,1,5,1,9
66305,1,9,9,8,6,1,11
66306,2,9,18,6,2,2,8
66307,1,9,18,6,5,1,6
66308,2,9,18,4,7,1,7
66309,1,9,18,3,7,1,8
66310,2,9,4,3,7,2,7
66311,1,9,10,3,7,1,-1
66312,2,9,18,6,2,2,6
66313,1,9,5,5,1,1,6
66314,1,21,9,1,5,1,8
66315,2,19,11,1,5,1,9
66316,1,9,18,2,5,1,6
66317,2,9,18,7,3,2,7
66318,1,9,4,6,2,1,5
66319,2,9,4,6,2,1,10
66320,1,9,9,5,1,1,4
66321,2,1,18,5,1,2,9
66322,1,9,18,4,8,1,7
66323,1,9,18,1,5,2,10
66324,1,9,9,6,2,1,9
66325,2,9,18,3,7,2,11
66326,3,9,18,7,3,2,10
66327,1,9,5,7,1,1,7
66328,2,9,18,3,7,1,7
66329,3,9,18,3,7,1,4
66330,1,5,18,3,7,1,10
66331,2,9,5,4,3,2,4
66332,1,19,3,3,7,1,7
66333,2,9,4,3,7,2,7
66334,1,9,18,2,6,1,8
66335,2,1,18,-1,-1,1,2
66336,1,9,9,7,4,1,5
66337,2,9,9,4,3,2,5
66338,1,9,18,7,3,1,10
66339,2,9,18,7,3,2,7
66340,1,9,18,7,3,2,10
66341,1,9,18,1,6,1,7
66342,1,21,12,8,4,1,7
66343,2,9,11,8,4,2,9
66344,1,98,5,5,4,1,9
66345,2,9,18,4,4,2,6
66346,3,9,18,5,4,2,6
66347,1,19,9,8,5,1,6
66348,2,9,18,3,8,2,8
66349,1,5,15,4,8,1,8
66350,2,9,18,4,8,1,5
66351,1,3,18,4,5,1,6
66352,1,9,18,3,7,1,6
66353,1,5,18,5,7,1,7
66354,2,9,18,7,5,2,6
66355,1,9,18,4,1,1,5
66356,2,9,18,1,4,2,9
66357,1,3,18,1,3,2,5
66358,2,9,18,5,1,2,9
66359,1,9,1,3,7,1,5
66360,2,9,4,3,7,1,6
66361,1,4,18,6,2,1,4
66362,2,9,9,6,4,1,8
66363,3,9,2,0,0,2,7
66364,1,5,18,1,5,1,4
66365,2,9,18,5,1,2,9
66366,1,9,4,2,6,1,7
66367,2,9,3,2,6,1,5
66368,1,9,18,7,3,1,5
66369,1,5,15,6,1,1,6
66370,2,9,9,6,3,1,8
66371,1,9,9,5,5,1,4
66372,1,9,18,5,5,2,7
66373,1,9,7,6,5,1,7
66374,2,2,18,4,8,1,8
66375,1,9,9,1,7,1,7
66376,2,9,18,7,3,1,6
66377,1,9,4,3,7,1,6
66378,2,9,18,1,5,1,10
66379,1,9,12,3,7,1,4
66380,2,9,18,7,3,1,6
66381,1,9,4,5,1,2,9
66382,2,9,4,5,1,1,10
66383,3,9,4,5,1,1,8
66384,4,9,4,5,1,1,10
66385,1,9,18,4,7,1,6
66386,2,9,18,4,5,2,6
66387,1,9,5,5,1,3,-1
66388,2,1,-1,-1,-1,2,8
66389,1,9,18,3,7,1,6
66390,2,9,18,4,8,1,7
66391,3,10,2,7,7,3,-1
66392,4,9,3,7,3,1,8
66393,5,9,2,3,7,3,-1
66394,6,9,3,7,7,2,6
66395,7,9,3,7,7,2,9
66396,1,9,18,2,6,1,7
66397,2,9,18,8,4,2,6
66398,1,9,18,6,2,2,8
66399,2,9,3,6,2,2,6
66400,1,-1,1,1,5,1,-1
66401,2,1,18,5,1,1,-1
66402,1,9,18,2,2,2,11
66403,2,9,9,2,3,2,7
66404,1,9,18,7,5,1,11
66405,2,20,18,7,3,1,8
66406,3,3,10,7,3,1,6
66407,4,9,10,7,3,1,8
66408,1,19,18,8,5,1,7
66409,2,9,18,8,5,2,8
66410,1,19,18,2,6,1,8
66411,1,19,18,5,1,1,8
66412,2,9,3,5,1,2,7
66413,1,98,18,3,7,1,6
66414,2,19,18,7,3,1,9
66415,1,3,18,4,8,1,4
66416,2,9,5,2,7,1,9
66417,1,9,9,5,7,1,4
66418,2,9,18,7,3,2,5
66419,1,9,18,1,4,1,4
66420,1,9,18,7,2,1,9
66421,2,3,4,7,3,1,7
66422,1,9,18,5,1,1,6
66423,2,9,18,5,1,2,6
66424,1,9,1,5,1,1,4
66425,2,9,2,0,0,2,6
66426,1,1,-1,-1,-1,3,-1
66427,1,9,18,-1,-1,3,-1
66428,1,9,18,5,1,1,11
66429,1,11,3,4,8,1,9
66430,2,9,5,5,1,3,6
66431,1,9,9,1,6,1,11
66432,2,5,18,5,1,1,8
66433,1,90,9,5,3,1,11
66434,2,16,18,5,1,2,5
66435,1,3,18,2,6,1,6
66436,2,19,9,6,4,1,6
66437,1,9,7,1,5,1,8
66438,2,9,8,5,1,2,9
66439,1,9,7,7,5,2,5
66440,2,9,7,7,5,2,6
66441,1,9,18,7,3,1,7
66442,1,9,18,7,3,1,9
66443,2,9,18,1,5,1,9
66444,1,9,18,1,3,2,8
66445,1,9,18,1,5,2,6
66446,2,9,5,7,3,1,5
66447,1,9,17,2,1,1,5
66448,1,11,7,3,1,1,7
66449,1,19,4,6,3,1,-1
66450,2,9,4,6,3,2,5
66451,1,9,7,1,3,1,-1
66452,2,3,4,6,2,1,6
66453,1,21,18,7,3,1,9
66454,1,4,15,5,1,1,4
66455,1,9,18,3,7,2,7
66456,1,9,4,6,2,1,7
66457,2,98,4,6,2,1,7
66458,3,9,4,6,2,2,7
66459,4,9,4,6,2,2,5
66460,5,9,4,6,2,1,8
66461,6,9,4,6,2,1,7
66462,1,9,18,4,4,1,11
66463,2,9,2,5,1,2,6
66464,1,9,9,1,6,2,6
66465,2,9,3,1,6,1,6
66466,3,9,10,1,6,2,8
66467,1,1,7,7,3,1,3
66468,1,9,18,5,1,3,-1
66469,2,9,7,7,1,2,5
66470,1,98,5,1,5,1,6
66471,2,98,5,5,1,1,7
66472,1,9,18,3,7,1,7
66473,2,9,18,1,5,1,9
66474,3,9,2,0,0,1,9
66475,1,9,18,6,6,1,4
66476,2,9,7,6,6,1,10
66477,3,9,2,0,0,3,-1
66478,1,3,5,8,4,1,4
66479,2,9,5,6,2,1,11
66480,1,4,7,5,7,1,5
66481,2,9,7,5,7,1,7
66482,1,9,18,7,3,1,5
66483,2,9,6,3,5,2,10
66484,1,21,12,3,7,1,7
66485,2,9,18,7,3,2,6
66486,3,9,13,7,3,1,8
66487,1,9,10,2,6,2,9
66488,2,4,15,2,6,1,11
66489,1,9,9,3,1,2,8
66490,2,9,18,1,5,1,9
66491,1,9,9,5,3,2,7
66492,2,9,3,7,3,2,10
66493,1,3,4,1,1,1,4
66494,2,9,3,1,1,1,10
66495,1,9,14,-1,-1,1,-1
66496,2,9,10,-1,-1,1,9
66497,3,9,18,-1,-1,1,-1
66498,1,9,9,2,8,2,5
66499,2,9,18,4,8,2,8
66500,3,9,18,8,4,1,8
66501,1,9,5,5,8,1,6
66502,2,9,5,5,8,2,7
66503,1,9,18,3,7,1,10
66504,2,9,4,3,7,1,10
66505,1,9,18,7,3,1,6
66506,1,9,18,7,3,3,-1
66507,2,9,7,1,7,2,5
66508,1,9,7,5,8,1,4
66509,2,9,2,0,0,3,-1
66510,3,9,2,0,0,3,-1
66511,1,11,4,6,6,1,8
66512,2,90,4,4,4,1,9
66513,3,9,4,4,4,2,9
66514,4,9,4,4,4,1,5
66515,1,9,18,4,1,1,7
66516,1,9,-1,-1,-1,1,-1
66517,2,9,18,-1,-1,2,8
66518,1,9,18,-1,-1,2,-1
66519,1,9,5,-1,-1,1,10
66520,2,97,18,3,8,1,8
66521,1,9,18,3,7,1,7
66522,2,1,18,3,7,1,6
66523,1,11,18,3,7,1,5
66524,1,9,18,3,7,3,-1
66525,2,9,2,0,0,3,-1
66526,1,19,2,1,5,1,5
66527,2,9,2,0,0,3,-1
66528,3,9,2,0,0,3,-1
66529,1,8,18,7,1,1,8
66530,1,9,18,7,3,1,9
66531,2,9,2,0,0,3,-1
66532,1,21,18,7,3,2,7
66533,1,9,1,-1,-1,1,-1
66534,1,3,18,1,3,1,5
66535,1,9,18,4,8,2,6
66536,2,90,18,1,6,1,3
66537,1,1,18,8,5,1,3
66538,2,19,18,6,2,1,7
66539,1,9,9,7,7,1,11
66540,1,9,18,5,1,2,11
66541,2,9,2,0,0,3,-1
66542,1,19,18,6,2,1,7
66543,2,9,18,4,8,1,8
66544,3,9,5,8,3,1,9
66545,1,9,3,7,3,2,7
66546,2,9,5,7,3,2,9
66547,1,5,9,4,8,1,10
66548,1,9,14,1,5,1,7
66549,2,17,2,0,0,3,-1
66550,1,9,9,7,4,1,10
66551,2,97,2,7,3,1,4
66552,1,9,18,3,7,1,6
66553,1,9,18,7,3,2,9
66554,2,9,3,7,3,1,8
66555,3,9,10,3,6,1,5
66556,1,9,5,1,5,1,11
66557,2,19,2,1,1,3,7
66558,3,9,2,1,1,1,7
66559,4,9,2,1,1,2,9
66560,5,9,2,1,1,1,9
66561,6,9,3,1,1,1,6
66562,1,9,18,8,4,1,4
66563,2,9,18,8,4,1,6
66564,3,9,2,0,0,1,-1
66565,1,9,18,5,1,1,10
66566,2,9,18,1,5,2,10
66567,1,9,18,7,3,2,7
66568,2,1,18,3,7,1,-1
66569,1,9,18,7,3,1,-1
66570,2,9,18,3,7,2,9
66571,3,9,18,3,7,2,9
66572,1,19,18,4,8,1,-1
66573,2,19,18,4,8,1,4
66574,1,9,18,6,8,2,6
66575,1,9,3,5,1,2,6
66576,2,9,3,5,1,2,8
66577,1,9,18,7,3,3,-1
66578,2,9,18,3,7,2,8
66579,1,19,5,3,5,1,5
66580,2,11,18,5,1,1,8
66581,3,9,2,0,0,3,-1
66582,4,3,2,0,0,3,-1
66583,5,4,2,0,0,3,-1
66584,1,9,17,7,3,2,6
66585,2,5,7,7,8,1,8
66586,1,9,17,5,1,2,5
66587,1,19,18,1,4,1,9
66588,2,9,18,4,1,2,10
66589,1,21,18,8,4,1,6
66590,2,9,2,0,0,3,-1
66591,3,9,2,0,0,3,-1
66592,4,9,2,0,0,3,-1
66593,1,9,9,8,6,2,11
66594,2,1,18,4,8,1,4
66595,1,19,18,3,5,1,-1
66596,2,19,18,7,3,1,9
66597,1,9,2,3,7,2,6
66598,2,9,2,0,0,2,5
66599,1,19,5,4,8,1,6
66600,2,9,18,2,6,2,9
66601,1,9,18,1,5,1,-1
66602,2,9,3,1,5,2,7
66603,1,9,18,3,7,3,-1
66604,2,9,18,1,5,2,8
66605,1,9,9,1,8,3,6
66606,2,9,10,4,2,2,7
66607,1,9,5,6,1,2,6
66608,2,9,5,7,1,2,8
66609,1,9,18,4,8,1,4
66610,1,9,18,7,3,1,4
66611,2,9,2,0,0,3,-1
66612,3,9,4,0,0,3,-1
66613,4,9,-1,-1,-1,3,-1
66614,1,9,18,7,3,1,11
66615,2,1,18,3,7,1,8
66616,1,9,18,2,6,1,11
66617,2,19,18,6,2,2,9
66618,1,9,18,4,8,1,5
66619,2,9,18,6,2,1,5
66620,1,19,18,5,1,3,-1
66621,2,1,18,1,5,1,6
66622,1,9,18,6,2,2,8
66623,2,5,18,6,2,1,8
66624,3,19,18,6,2,1,8
66625,1,9,18,1,5,1,5
66626,1,9,7,3,7,1,4
66627,1,9,18,7,3,2,7
66628,2,9,3,7,3,1,5
66629,1,5,9,5,4,1,6
66630,1,9,2,0,0,2,4
66631,2,9,15,7,3,1,6
66632,1,9,5,7,3,2,9
66633,1,9,1,5,5,2,8
66634,2,9,18,4,8,2,9
66635,1,5,18,5,1,1,6
66636,2,9,18,1,5,1,7
66637,1,9,18,0,0,1,5
66638,2,9,18,0,0,1,9
66639,1,9,18,7,3,3,-1
66640,2,9,18,7,3,1,4
66641,1,9,18,7,3,1,6
66642,2,9,3,7,3,1,8
66643,1,19,18,4,3,2,6
66644,2,9,2,5,1,2,5
66645,1,9,13,7,3,2,5
66646,2,9,4,7,3,2,6
66647,1,20,18,1,5,3,-1
66648,2,9,4,5,1,2,8
66649,1,19,5,7,3,1,8
66650,1,9,9,1,6,1,4
66651,1,9,5,3,7,1,6
66652,1,9,18,7,3,1,8
66653,2,19,2,0,0,3,-1
66654,1,9,18,3,7,1,-1
66655,2,1,18,7,3,1,7
66656,1,9,18,-1,-1,1,8
66657,1,11,5,1,5,1,4
66658,2,9,5,1,5,2,10
66659,1,9,18,4,8,1,8
66660,1,8,18,1,5,1,9
66661,2,9,10,5,1,2,6
66662,1,21,18,1,6,1,10
66663,2,9,18,1,6,1,9
66664,1,19,10,7,3,1,6
66665,2,8,3,7,3,1,7
66666,1,9,18,2,6,1,6
66667,2,9,18,6,2,1,9
66668,1,19,18,4,8,1,8
66669,2,9,18,4,8,1,9
66670,1,9,9,3,3,3,5
66671,2,19,3,3,3,1,6
66672,3,20,5,5,7,1,9
66673,1,9,18,3,7,1,-1
66674,2,9,4,3,7,2,7
66675,1,21,11,2,5,1,9
66676,2,21,18,2,5,1,8
66677,1,9,18,4,2,2,10
66678,2,9,18,4,2,2,5
66679,1,9,18,7,3,1,5
66680,1,9,18,3,7,1,6
66681,2,9,18,1,5,2,4
66682,1,9,18,8,2,2,8
66683,1,9,4,2,2,1,6
66684,2,9,3,8,8,1,10
66685,1,9,18,5,1,3,5
66686,2,9,3,1,5,2,11
66687,3,9,2,0,0,3,4
66688,4,19,2,0,0,3,4
66689,1,19,18,5,1,3,6
66690,2,9,18,4,1,2,8
66691,3,9,18,1,1,1,6
66692,1,9,18,7,3,1,7
66693,1,9,18,5,1,1,6
66694,2,9,18,1,5,2,8
66695,1,9,18,7,3,2,6
66696,1,4,13,7,3,1,5
66697,2,9,2,7,3,2,9
66698,1,9,18,6,2,1,4
66699,1,9,18,7,7,1,6
66700,1,9,18,8,4,1,5
66701,2,9,2,0,0,1,-1
66702,3,9,4,0,0,1,8
66703,1,9,18,6,2,1,8
66704,2,9,12,6,2,1,8
